,qos value,time slice id,user id,service id,user ip add,user country,user as,service wsdl add,service provider,service ip add,service country,service as
6937,0.543,25.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6938,0.754,26.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6939,0.524,27.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6940,0.677,28.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6941,0.524,29.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6942,0.689,30.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6943,0.521,31.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6944,0.522,32.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6945,0.553,33.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6946,0.522,34.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6947,0.544,35.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6948,0.575,36.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6949,0.549,37.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6950,0.565,38.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6951,0.676,39.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6952,0.546,40.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6953,0.528,41.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6954,0.522,42.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6955,0.527,43.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6956,0.691,44.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6957,0.73,45.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6958,0.873,46.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6959,0.682,47.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6960,0.522,48.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6961,0.569,49.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6962,0.545,50.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6963,0.523,51.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6964,0.553,52.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6965,0.541,53.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6966,0.543,54.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6967,0.541,55.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6968,0.707,56.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6969,0.525,57.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6970,0.709,58.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6971,0.676,59.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6972,0.53,60.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6973,0.548,61.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6974,0.539,62.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6975,0.524,63.0,8.0,10.0,8,29,133,4593,1442,2125,0,992
6976,0.787,0.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6977,0.693,1.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6978,0.704,2.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6979,0.68,3.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6980,0.681,4.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6981,0.901,5.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6982,0.682,6.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6983,0.682,7.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6984,0.728,8.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6985,0.726,9.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6986,0.789,10.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6987,0.679,11.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6988,0.685,12.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6989,0.715,13.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6990,0.684,14.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6991,0.724,15.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6992,0.685,16.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6993,0.727,17.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6994,0.726,18.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6995,0.774,19.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6996,0.679,20.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6997,0.705,21.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6998,0.682,22.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
6999,0.708,23.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7000,0.708,24.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7001,0.706,25.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7002,0.698,26.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7003,0.683,27.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7004,0.795,28.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7005,0.685,29.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7006,0.674,30.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7007,0.681,31.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7008,0.903,32.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7009,0.916,33.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7010,0.983,34.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7011,0.693,35.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7012,0.691,36.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7013,0.674,37.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7014,0.684,38.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7015,0.684,39.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7016,1.08,40.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7017,0.752,41.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7018,0.717,42.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7019,0.689,43.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7020,0.73,44.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7021,0.684,45.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7022,0.698,46.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7023,0.832,47.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7024,0.689,48.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7025,0.728,49.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7026,0.679,50.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7027,0.684,51.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7028,1.044,52.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7029,0.674,53.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7030,0.681,54.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7031,0.703,55.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7032,0.711,56.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7033,1.036,57.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7034,0.7,58.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7035,0.68,59.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7036,1.016,60.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7037,0.71,61.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7038,0.688,62.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7039,0.754,63.0,9.0,10.0,9,29,133,4593,1442,2125,0,992
7040,1.321,0.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7041,0.685,1.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7042,0.73,2.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7043,0.695,3.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7044,0.672,4.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7045,0.722,5.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7046,0.692,6.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7047,0.672,7.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7048,0.757,8.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7049,0.671,9.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7050,0.733,10.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7051,0.735,11.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7052,0.68,12.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7053,0.685,13.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7054,0.732,14.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7055,0.688,15.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7056,0.696,16.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7057,0.689,17.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7058,0.724,18.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7059,0.682,19.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7060,0.681,20.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7061,1.091,21.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7062,0.73,22.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7063,0.729,23.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7064,4.828,24.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7065,0.758,25.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7066,0.678,26.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7067,0.689,27.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7068,0.742,28.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7069,0.685,29.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7070,0.726,30.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7071,0.718,31.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7072,0.745,32.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7073,0.676,33.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7074,0.75,34.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7075,0.676,35.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7076,0.675,36.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7077,0.724,37.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7078,0.728,38.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7079,0.682,39.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7080,0.696,40.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7081,0.697,41.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7082,9.133,42.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7083,0.701,43.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7084,0.69,44.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7085,0.703,45.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7086,0.673,46.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7087,0.746,47.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7088,0.757,48.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7089,0.687,49.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7090,0.788,50.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7091,0.666,51.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7092,0.679,52.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7093,0.676,53.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7094,0.717,54.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7095,0.702,55.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7096,0.679,56.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7097,0.689,57.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7098,0.695,58.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7099,0.734,59.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7100,0.673,60.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7101,0.727,61.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7102,0.751,62.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7103,0.695,63.0,0.0,11.0,0,29,115,373,1584,2125,0,992
7104,0.723,0.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7105,0.395,1.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7106,0.393,2.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7107,0.391,3.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7108,0.391,4.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7109,0.393,5.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7110,0.393,6.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7111,0.391,7.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7112,0.392,8.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7113,0.391,9.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7114,0.39,10.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7115,0.395,11.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7116,0.395,12.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7117,0.391,13.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7118,0.392,14.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7119,0.391,15.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7120,0.422,16.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7121,0.392,17.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7122,0.397,18.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7123,0.395,19.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7124,0.391,20.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7125,0.399,21.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7126,0.392,22.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7127,0.403,23.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7128,0.41,24.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7129,0.391,25.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7130,0.392,26.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7131,0.397,27.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7132,0.395,28.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7133,0.391,29.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7134,0.393,30.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7135,0.453,31.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7136,0.454,32.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7137,0.456,33.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7138,0.452,34.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7139,0.467,35.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7140,0.453,36.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7141,0.453,37.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7142,0.455,38.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7143,0.452,39.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7144,0.453,40.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7145,0.453,41.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7146,0.452,42.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7147,0.454,43.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7148,0.454,44.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7149,0.459,45.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7150,0.452,46.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7151,0.452,47.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7152,0.453,48.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7153,0.454,49.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7154,0.452,50.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7155,0.452,51.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7156,0.472,52.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7157,0.452,53.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7158,0.453,54.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7159,0.461,55.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7160,0.456,56.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7161,0.612,57.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7162,3.485,58.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7163,0.457,59.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7164,0.489,60.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7165,0.469,61.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7166,0.493,62.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7167,0.481,63.0,1.0,11.0,1,29,115,373,1584,2125,0,992
7168,0.407,0.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7169,0.41,1.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7170,0.41,2.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7171,0.408,3.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7172,0.407,4.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7173,0.41,5.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7174,0.407,6.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7175,0.428,7.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7176,0.408,8.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7177,0.434,9.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7178,0.411,10.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7179,0.423,11.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7180,0.408,12.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7181,0.419,13.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7182,0.414,14.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7183,0.407,15.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7184,0.407,16.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7185,0.412,17.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7186,0.407,18.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7187,0.422,19.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7188,0.408,20.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7189,0.414,21.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7190,0.406,22.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7191,0.416,23.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7192,0.407,24.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7193,0.41,25.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7194,0.408,26.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7195,0.407,27.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7196,0.423,28.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7197,0.42,29.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7198,0.409,30.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7199,0.464,31.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7200,0.406,32.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7201,0.407,33.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7202,0.415,34.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7203,0.412,35.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7204,0.409,36.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7205,0.425,37.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7206,0.476,38.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7207,0.475,39.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7208,0.475,40.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7209,0.482,41.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7210,0.475,42.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7211,0.477,43.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7212,0.475,44.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7213,0.615,45.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7214,0.475,46.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7215,0.475,47.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7216,0.474,48.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7217,0.481,49.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7218,0.476,50.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7219,0.459,51.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7220,0.459,52.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7221,0.478,53.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7222,0.48,54.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7223,0.491,55.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7224,0.486,56.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7225,0.598,57.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7226,0.479,58.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7227,0.491,59.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7228,0.496,60.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7229,0.481,61.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7230,0.469,62.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7231,0.495,63.0,2.0,11.0,2,15,94,373,1584,2125,0,992
7232,2.496,0.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7233,3.404,1.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7234,1.812,2.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7235,1.48,3.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7236,2.094,4.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7237,3.332,5.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7238,4.29,6.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7239,4.406,7.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7240,7.069,8.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7241,6.523,9.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7242,6.451,10.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7243,9.713,11.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7244,2.737,12.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7245,7.904,13.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7246,12.302,14.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7247,20.0,15.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7248,4.982,16.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7249,2.783,17.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7250,10.259,18.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7251,2.526,19.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7252,2.719,20.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7253,1.642,21.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7254,4.32,22.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7255,3.458,23.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7256,1.235,24.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7257,4.677,25.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7258,2.301,26.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7259,0.511,27.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7260,4.347,28.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7261,2.706,29.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7262,3.065,30.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7263,1.566,31.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7264,5.151,32.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7265,0.861,33.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7266,3.174,34.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7267,14.789,35.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7268,2.06,36.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7269,7.552,37.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7270,0.828,38.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7271,9.835,39.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7272,2.656,40.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7273,2.841,41.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7274,2.619,42.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7275,5.808,43.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7276,5.998,44.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7277,11.227,45.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7278,15.412,46.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7279,10.739,47.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7280,6.632,48.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7281,2.243,49.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7282,8.282,50.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7283,1.932,51.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7284,2.542,52.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7285,4.122,53.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7286,20.0,54.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7287,6.905,55.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7288,0.698,56.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7289,2.916,57.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7290,9.051,58.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7291,1.623,59.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7292,1.677,60.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7293,1.797,61.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7294,10.723,62.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7295,1.741,63.0,3.0,11.0,3,29,28,373,1584,2125,0,992
7296,0.708,0.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7297,0.492,1.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7298,0.544,2.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7299,0.495,3.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7300,0.511,4.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7301,0.492,5.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7302,0.492,6.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7303,0.478,7.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7304,0.492,8.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7305,0.478,9.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7306,0.478,10.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7307,0.493,11.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7308,0.493,12.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7309,0.493,13.0,4.0,11.0,4,29,28,373,1584,2125,0,992
7310,0.494,14.0,4.0,11.0,4,29,28,373,1584,2125,0,992
